uniqueID,drugName,condition,review,rating,usefulCount,sentiment,score,prediction
163709,mirtazapine,post traumatic stress disorde,i have been taking    mg of mirtazapine for about   years. i stated taking it after i nearly got killed after a light truck hit me. i find it helps me out so much. all i do is focus on physical rehabilitation. i      m in a wheelchair at the moment but i will one day walk again. maybe next year or in   . patience is a virtue. i stated off on    mg but my doctor increased the dose. she could tell i was getting a bit low and my thoughts were dominating my personality. of course she made the correct call. i find mirtazapine perfect for me. ,9,44,1.33,8.314313315738747,8
226157,remicade,"crohn's disease, maintenance",i have been dealing with crohn      s disease for around ten years now and i was only properly diagnosed   yrs ago. i have received remicade infusions every four weeks for the last year and it has made a very significant improvement in my everyday life. i no longer need to take pain meds to get through the day and my energy levels are closer to normal then they have been in years. before remicade it had got to the point where i could barely walk due to lower back and hip pain all related to crohn      s.,9,45,1.0,8.324396943448471,8
116414,adalimumab,ankylosing spondylitis,i was initially approved for and was given   treatments of humira for a.s.  within   month  i noticed a dramatic improvement in my symptoms: reduced pain and increase in physical function.  then my insurance company  blue shield of ca decided not to approve this treatment  indicating that i needed to try a cheaper medication  methotrexate along with a nsaid.  i have been on numerous nsaids  the only one which was successful in pain control was celebrex  which they also denied approval.  i have not gotten the safe effect from the methotrexate and naproxen  in fact  i have never felt this bad even before the humira.  i am appealing the denial of this wonder drug so that i may resume its use.,9,45,1.0,8.324396943448471,8
222144,rozerem,insomnia,i was using over the counter medicines to sleep.  i wake up after  -  hours of sleeping.  i took rozerem when i woke up and was able to sleep for an additional six hours. i feel great the next morning. not groggy. i have only used it for two nights so it remains to be seen how it will work long term but so far much better than ambien in terms of quality of sleep.,9,45,1.5,8.324396943448471,8
217109,oxcarbazepine,bipolar disorde,this medication saved my life. before  i was crying nonstop and having extreme fits of rage and woke up every day wanting to day. now that i      ve had it in my system for about   weeks  i don      t feel perfect obviously but i feel much evened out. i      m not euphoric but i      m not severely depressed either and they don      t switch from one another like they used to. for a long time i could barely sleep and now i can finally sleep through the night. i      m much more rational and i feel that it      s much easier to go about daily life and now i      m finally working on repairing my relationships with people. great drug,9,45,1.2,8.324396943448471,8
101128,rexulti,major depressive disorde,"prozac kept me  quot in check quot  for around    years until it  quot pooped out quot .
when added to the    mg of brintellix  the addition of   mg of rexulti has significantly improved my mdd symptoms. i began with the starter pack and went from  /  mg for a week   mg for a week and then to  mg which i have been taking for the last   weeks.
i have not experienced any side effects and fortunately my dr. has been providing samples to me until i can find a way to obtain this drug at an affordable cost.",9,45,1.5,8.324396943448471,8
228533,geodon,bipolar disorde,after no sleeping for several days  in my mayor maniac crisis ever  i started in geodon. it      s been magical. no side effects at all.  couldn      t recommend it better. of course  is my experience.,9,45,1.0,8.324396943448471,8
171601,wellbutrin,depression,i have been taking this medicine for   weeks now and i feel much better.  i was extremely depressed and unmotivated.  i tried taking lexapro and the sexual side effects were severe and the benefits were not worth the trade off so i stopped taking it.  my psychologist recommended wellbutrin as an alternative and i am so glad that i tried it.  i am more focused in school  exercising  and have an overall more positive attitude.  the only problem that i have experienced is that i have a very hard time falling asleep and staying asleep at night.  it is very annoying  but worth it to me. no sexual side effects and no weight gain.,9,45,1.0,8.324396943448471,8
210710,mirtazapine,depression,this medication was the magic bullet for me anxiety wise and depression wise. i slept extremely well and my anxiety plummeted. i would have definitely stayed on it if it weren      t for the atrocious weight gain! i am normally     lbs or so  and within  .  months was up to    lbs! during this time i wasn      t eating much more than normal and i was skateboarding  canoeing  and running yet still putting on weight. i was the happiest  yet the fattest i had ever been on this drug  so it was love/hate relationship. i decided to go off of it because i couldn      t tolerate the weight. was a shame  since it was extremely effective for me otherwise. oh well.,9,46,1.14,8.334188292094145,8
212281,lamotrigine,bipolar disorde,lamictal has been a life saver for me. i gained    lbs on abilify. i experienced horrible side effects from geodon--i thought my legs would run away from me.  i cried all day on wellbutrin.  nothing seemed to work.  after slowly increasing the dosage on lamictal  i started feeling better.  i got out of bed.  after about   months  i      m back to normal  no tears  sleeping only   or   hours instead of     going to yoga   times a week instead of watching law and order svu reruns.  i      m back to  quot normal quot  whatever that means.  i am also on topamax and pristiq.  great cocktail for me.,9,43,1.5,8.30392412355297,8
24277,tretinoin,acne,i am    and and using retin a. i have found the product to work wonders while using antibiotics as well. the cell turn over rate is so much faster and heals the acne like nothing i have seen. there is some dryness in areas  but overall has been my magic in a tube. love it!,9,43,7.0,8.30392412355297,8
50195,gabapentin,migraine,i was taking topamax     mg every day for my monthly migraines and it was working well until i went to my eye doctor and he checked the pressure in my eyes. i had a high pressure in my left eye so my doctor put me on gabapentin. i take     mg every day and its been great. even when i do get a migraine its very muted and very tolerable. great medicine!,9,46,4.0,8.334188292094145,8
195865,levomilnacipran,major depressive disorde,my cymalta pooped out on me and i was having suicidal ideatons. my doc wanted to put me in the hospital and i refused. she suggested i try fetizma. it      s only been three weeks but so far i feel amazing.  it      s like night and day. less depression  more motivated and hopeful. i haven      t had any negative side effects. i am so glad this medication is available. it literally kept me out of the mental hospital and possibly saved my job since i didn      t want to get out of bed and called in sick often.  i hope it works as well for others who try it.,9,43,1.5,8.30392412355297,8
206848,duac,acne,i went to the doctor from experiencing mild acne  especially on my forward head. i have combination skin  oily and dry in different places. also scaring from previous acne. the doctor prescribed the cream duac  she told me to wear it at night before i go to bed and wash my face off in the morning. its been a few days now and i already see a change. no new pimples are appearing  old acne clearing  and past scars are fading. it is in my opinion  very effective and quick. however  it does dry out your skin  but along as you moisturise it should be fine. i would definitely recommend this product.,9,42,1.0,8.293215263915325,8
37390,vyvanse,adhd,at first i was a bit skeptical. this is my first time using any pill for adhd. it took at least   hours to kick in  but when it did  i worked on   assignments non stop for   hours and my brain is still clicking. this really helped me!,9,42,1.0,8.293215263915325,8
89755,celexa,panic disorde,celexa worked great to curb my anxiety. no longer use xanax at all. however  side effects are getting to me and i am thinking of switching. i am experiencing: extreme fatigue and yawning  weight gain  blurred vision. doctor is talking about switching me to effexor. i recommend celexa highly to anyone.,9,42,1.0,8.293215263915325,8
153425,doxycycline,acne,i never really had acne until my senior year in high school. i always washed my face before i went to bed  and i tried about every type of face wash you can think of. it took me a year to go to the dermatologist just because when my acne seemed to be getting bad it would clear up again. i never had cystic acne  but i still felt uncomfortable with my skin. i finally decided to go to a dermatologist  and i      m so thankful i did. i      ve been on this medicine for almost a month  and my skin is just so much better. the doctor put me on the     mg medicine for a total of   months   amp  i also use tretinoin cream a few times a week. cetaphil face wash  and aveeno moisturizer are also things i use on the daily to keep my skin clean and from drying out.,9,42,1.2,8.293215263915325,8
13412,amphetamine   dextroamphetamine,narcolepsy,i thought nuvigil was good  but adderall is amazing.  it helps me feel almost human  again.  not only does adderall keep me awake  but it clears up some of the mental fog caused by narcolepsy.  cataplexy is also not as severe when i      m on adderall.  i can finally focus at work  i have enough energy to take care of myself and my family  and i      m doing so well at work that i got two raises in the last   months!  the irony is that you have to be well-rested for it to work  otherwise  it does absolutely nothing.  i have also started devoloping a tolerance so it starts to wear off after about  -  hours  but i take another dose and it gets me through the rest of the day.,9,42,2.25,8.293215263915325,8
59214,roxicet,pain,i was prescribed roxicet  -    for pain relief after major abdominal surgery and i have to say this was amazing! i      ve never had such complete relief from any medication before.  one tablet every   to   hours kept me completely comfortable. it made me a little sleepy  but that was fine given that i was recuperating from surgery.  it would probably not be suitable for me to take while working.  the only real side effect i experienced was a little nausea  which i learned to minimize by taking it with food.  overall  the most effective pain medication i      ve ever used.,9,43,1.75,8.30392412355297,8
95207,guanfacine,adhd,this slow release medication works    % better than taking guanfacine three times a day.  we still need find a way to tweak my son rsquo s evenings  but it rsquo s tolerable.,9,43,1.5,8.30392412355297,8
118441,fetzima,major depressive disorde,my cymalta pooped out on me and i was having suicidal ideatons. my doc wanted to put me in the hospital and i refused. she suggested i try fetizma. it      s only been three weeks but so far i feel amazing.  it      s like night and day. less depression  more motivated and hopeful. i haven      t had any negative side effects. i am so glad this medication is available. it literally kept me out of the mental hospital and possibly saved my job since i didn      t want to get out of bed and called in sick often.  i hope it works as well for others who try it.,9,43,1.5,8.30392412355297,8
54437,bupropion   naltrexone,obesity,i started contrave in june      with a weight of     lbs as of august    i      m down to     lbs. i have had nothing but success with this medicine. as far as side effects go the only thing was constipation and mild hot flashes. i would and have recommend this medicine.,9,43,3.0,8.30392412355297,8
122229,venlafaxine,depression,i have been taking this medicine for   years and am very happy with it.  it is the first medication that has helped me to feel what i would guess is normal.  i am able to enjoy things in my life that are good.  my anxiety is less and my paranoid obsessive thoughts are much more in control.  i feel like it gets my brain in the right place to where i can think clearly.,9,43,1.75,8.30392412355297,8
132242,ativan,anxiety,an excellent medication  out of all meds i tried none were as effective for managing my ptsd symptoms. completely prevented flashbacks and nightmares and anxiety at night and allowed me to fall asleep very calmly. however i can      t give it a    because i gained tolerance to the doses incredibly quickly  meaning i had to keep raising the dose to get the same effect  which is dangerous because it is a drug you can become physically addicted to. i would highly recommend this med to those seeking a short term fix while they are becoming stable on another long term med  but would not recommend it as a long term fix due to tolerance and addiction possibilities.,9,43,1.0,8.30392412355297,8
44320,ethinyl estradiol   norgestimate,acne,i      ve only been taking trinessa for a month  but so far i love it. i was getting very self conscious with my acne and i was originally going to take ortho tri cyclen  but my doctor recommended trinessa. i was very worried after reading some of these comments but i      m so glad i gave it a try! sure  my skin is not perfect (it      s not a magic pill)  but its considerably clearer  and i have not had any nausea  headaches  or dizziness. my breasts have gotten a little sore (a couple of times) but its a small price to pay for clear skin. try trinessa.,9,43,1.75,8.30392412355297,8
169515,stelara,psoriasis,now     i have had psoriasis for    years. never have i experienced a medication that has worked so well. i have been covered head to toe and i am now   % clear. so nice to not see psoriasis in the mirror. i wish everybody can have results like mine.,9,43,5.0,8.30392412355297,8
31942,wellbutrin xl,depression,i have been on antidepressants for   yrs and several of them made me gain weight and i always had this feeling of shakiness.  my dr switched me to a combo of wellbutrin xl and prozac   mg.  i      ve lost like    pounds and feel way better!!  made such a huge difference for me in how i feel about myself.  i agree with others that have posted  i only take brand name meds.  i      ve heard so many issues with how generics don      t work as well.  to me  to feel better and finally be able to enjoy life  it is worth it.  my two cents...,9,43,1.8,8.30392412355297,8
96443,sertraline,panic disorde,after   different medications  zoloft has worked the best for me personally.,9,43,2.0,8.30392412355297,8
79465,plan b one-step,emergency contraception,it works. however    minutes after i took it  i had very sharp cramps. i started my period   weeks later  and it was the worst period ever. it was extremely heavy  long  i had horrible headaches and cramps  and it made my period look like real blood like i had been cut or something.  i wouldn      t recommend using it often. that being said  yes it does work but i hope i don      t ever have to use it again.,9,46,1.0,8.334188292094145,8
212201,lamotrigine,bipolar disorde,this is a very good medication imo.  when you titrate up to the dose intended  you will notice subtle differences.  many times i have thought that this had flattened me out but when i backed off the dose  symptoms came roaring back.  no noticeable side effects for me.  helps stability very well  maybe the cause of some anxiety not much tho.,9,46,1.0,8.334188292094145,8
141940,escitalopram,premenstrual dysphoric disorde,i have had less mood swing  and less night sweating since i started taking lexapro. i feel more in control of my emotions and am able to think clearer.,9,42,1.0,8.293215263915325,8
161772,remeron,insomnia,really good for sleep.  i don      t like it as an antidepressant  however.  it makes me too hungry  and when i took it for an entire month i did not like the effects it had on me.  i only use it for sleep occasionally  however  i do begin to build up a tolerance if i take it too many nights in a row.,9,48,1.67,8.352943551471775,8
35750,buprenorphine   naloxone,opiate dependence,if your reading this i know what your going thru. with or without medication therapy if you can make it to your  th   hours without using  you      re out of the woods. i saw so many success stories posted here  you can do it too! trust me don      t give up. you      re going to feel completely nuts for the first   days if ur going cold turkey - when u get to day   your good as new. if ur going the sub. route once you take your last bump or shoot that last shot of h. if u can just hold on for about a minimum of   hrs from your last dose which should put u at about moderate withdrawal.. think of it as the last time you ll ever have to feel like this. wait   -  hrs (preferably   hrs) then put that suboxone under your tounge n lay down.   -  min later ur    % golden,9,48,1.75,8.352943551471775,8
197964,metoprolol,supraventricular tachycardia,started having tachycardia a few months ago and was put on this medicine...so far so good. definitely has slowed down the heart rate  and at the end of its extended release period  i feel like i need to take another one....my older sister also takes it for heart flutters and her cardiologist said that they should put it in the water supply...it      s good for everyone      s heart.,9,48,1.33,8.352943551471775,8
75517,oracea,rosacea,"oracea has some side effects that you have to work through and you have to be careful about what you use and eat with it because of its reations  but  honestly it is worth whatever effort you put into it. it cleared all my redness in   days. i was told not to expect it to work like this for (at most)   months but it cleared up amazingly. 
it might not work so incredibly for you  but if you have mild to moderate rosacea i expect that it will.",9,48,5.0,8.352943551471775,8
145984,suboxone,opiate dependence,if your reading this i know what your going thru. with or without medication therapy if you can make it to your  th   hours without using  you      re out of the woods. i saw so many success stories posted here  you can do it too! trust me don      t give up. you      re going to feel completely nuts for the first   days if ur going cold turkey - when u get to day   your good as new. if ur going the sub. route once you take your last bump or shoot that last shot of h. if u can just hold on for about a minimum of   hrs from your last dose which should put u at about moderate withdrawal.. think of it as the last time you ll ever have to feel like this. wait   -  hrs (preferably   hrs) then put that suboxone under your tounge n lay down.   -  min later ur    % golden,9,48,1.75,8.352943551471775,8
121417,venlafaxine,hot flashes,i had a friend tell me about venlafaxine and how it helped her hot flashes. i      m so happy i took her advice! not only did it eliminate my hot flashes it improved my mood and took away the irritability  i had. my husband calls it my happy pill. it      s so nice to not have the hot flashes and feeling so irritable.  this was a much better choice for then taking hormones! i      ve had to increase the dosage over the last year to     mg.,9,48,4.5,8.352943551471775,8
209531,zubsolv,opiate dependence,i feel like this is a miracle for me. i can      t believe how well i      m functioning since having stopped daily heroin use. i started with my first dose of zubsolv about   hours after my final use of heroin. i was feeling at least   of my usual withdrawal symptoms before i took the first dose. i was amazed by my  rd day that i felt like i did prior to starting heroin. i felt great!,9,49,2.0,8.361930446590224,8
46496,modafinil,obstructive sleep apnea/hypopnea syndrome,"my problem was falling asleep while driving and falling asleep in class at nursing school. my doctor prescribed provigil at    mg in the morning. the first day was
simply incredible.  after that it didn      t seem to work anymore. so the dosage was raised to    mg.  same affect. so now i take    mg only on the days when i have class.  that seems to be enough to keep me going on the other days too.  provigil is a very good medicine  and i am blessed enough to have insurance that pays every penny so i am not aware of the price. (and i still have to make sure i get at least six hours of sleep at night.)",9,49,1.25,8.361930446590224,8
32639,lisinopril,high blood pressure,almost no side effects  easy to take and very effective.,9,49,2.0,8.361930446590224,8
12029,diovan hct,high blood pressure,works fine in controlling my bp with no noticeable side effects,9,49,2.0,8.361930446590224,8
43458,hydromorphone,pain,almost instant pain relief   best i      ve had and i      ve had a lot,9,49,1.0,8.361930446590224,8
148260,norethindrone,birth control,i am a healthy  active  college student  and i have experienced no negative side effects from this pill. i was scared to start it because so many other users gave it bad reviews  but i      ve been on it for   months and i      ve had no bad side effects at all. i      m also not pregnant so the pill seems to be working correctly. micronor hasn      t changed my moods or made me gain weight. the only noticeable change has been my breast size. within the first month of taking micronor  my bra size increased from a c to a d. i use condoms with micronor to be extra safe  since it is not quite as effective at preventing pregnancy as other birth control pills.,9,49,1.14,8.361930446590224,8
179459,olanzapine,bipolar disorde,zyprexa has changed my life. i can function better and i have better temperament.  it is the best bipolar medicine out there.,9,49,3.0,8.361930446590224,8
18424,zolpidem,insomnia,i started taking ambien about   years ago.  when i first took it i did make the random phone calls and would eat in my sleep but it worked.  i only took it when i absolutely needed to.  i stopped for about a year then the insomnia started again and i took it again and the side effects weren      t there.  i still take it every once in a while when i really need it (maybe once a month) and the side effects are still gone. just sleep and i don      t feel groggy in the morning.,9,49,1.0,8.361930446590224,8
92961,vortioxetine,depression,i have been on this medication for roughly two years. before i started trintellix  i was on zoloft and it caused me to gain almost    pounds in less than   months. needless to say  i could no longer keep taking that. my doctor changed me to trintellix  and it has worked very well. it is the only antidepressant that i have been prescribed that has not caused me to gain any weight. also  it is fairly cheap if your insurance covers some and if your doctor gives you a coupon.,9,49,1.67,8.361930446590224,8
157986,accutane,acne,my    year old son has been on accutane for   months now. his face is much clearer but his  nd month blood test showed his blood triglyceride levels had jumped from     to     (that      s really high and bad). it      s a rare side effect that tends to happen to people who may be genetically predisposed to diabetes and high cholesterol. he changed his diet from mostly junk food to a low fat  low sugar one so he could continue on accutane  and his doctor put him on medication. two weeks later and    pounds lighter his blood triglycerides were down to   . his face continues to improve  he feels great  and has learned to really enjoy healthy eating. moral: get those blood tests. the life you save may be your own.,9,50,1.0,8.370671125404055,8
186776,benicar,high blood pressure,i have been using benicar for about a year now and it is great. it is one of those medicines that i can      t tell i      m taking. no real side effects  i was taking it at night before i went to bed but i was waking up to go to the bathroom a lot. now i take it mid morning and i still have to go to the bathroom a lot but at least it isn      t waking me up. on the days i forget i realize it because i      m not going to the bathroom  /  as much as when i do. for whatever that      s worth. great medication though and glad i started after being very resistant about going to the doctor.,9,48,2.0,8.352943551471775,8
102147,morphine   naltrexone,pain,"i have been very impressed. i was taking   -   norco on a daily basis for pain control. this is my third week and i am now taking the    mg. i am taking very little norco now for breakthrough pain. i am less groggy and have better concentration. it did take about a week to get used to the new medicine. all i wanted to do was sleep for that week. now the only issue is the constipation which is brutal. although some senna and miralax work well. 

i am actually thrilled with how much better i feel. it is like suddenly waking up and being alive to participate in life again. wow",9,48,1.8,8.352943551471775,8
88434,adderall,adhd,adderall has made me successful at work.  it allows me to dominate. i am the hardest worker. i only want to work and get ahead  but not socialize.,9,46,4.0,8.334188292094145,8
210258,linzess,"constipation, chronic",like others have reported  worked first couple of days  then not so much. however  with some tweaking  for me  i now take it at least one hour (not  /  hour as directed) before i eat in the morning and works every time! literally  before linzess  would not have a bm without a laxative for   weeks. so  linzess is a miracle drug for me!,9,48,2.0,8.352943551471775,8
165258,phentermine   topiramate,weight loss,my dr agreed to over see putting me on qsymia because he watched as i devotedly pursued everything else to no avail. i have now been on this for   week and have dropped   lbs. i have    to go and have all the patience in the world as long as i see progress. i do get tired midday laydown  ten minutes get up  i do get constipated but take those probiotic gummies that seem to help. i crave sweet but nothing really sounds good. i plan to start walking just a mile daily.,9,46,2.0,8.334188292094145,8
111666,cipro,prostatitis,cipro cleared up my prostatitis with no side effects.,9,46,1.0,8.334188292094145,8
186794,benicar,high blood pressure,keeps my blood pressure down but for me  the best benefit is it has helped with my bowels. every other medication i      ve had is constipating. this has normalized me.,9,46,3.0,8.334188292094145,8
40379,savella,ibromyalgia,i am    years old and have had fibromyalgia for   years.  i      ve been to many drs and always left feeling crazy or like they didn      t believe me   quot i was too young to feel that way. quot   i      ve tried numerous drugs related to fibro and nothing has helped.  i felt as if i was getting worse and got almost every side effect of each drug i tried.  i was giving up.  i switched to a new doctor last year and she is amazing.  she hasn      t given up on me.  she told me about savella and asked if i      d be her guinea pig.  this drug has changed my life!  i can get through the day normally now.  at first  i had some hot flashes and nausea but they subsided after a few weeks.  i still have a little pain but nothing like it was.  i am so thankful for my doctor and savella.,9,46,1.17,8.334188292094145,8
69548,buprenorphine,opiate dependence,i am currently on subutex and have been for almost   years. like many others have said it is a great medicine to be on if you really want to quit your habits. it can be a long process for some and for others it may take not long at all. some people use it for pain management. but i myself have done good on this medicine. it      s been such a long road for me like i      m sure it has for the rest of you. i am now finally getting down to such a low amount and soon should be free from subutex. i know my addiction will always be there but with the right help i can stay clean!,9,46,2.25,8.334188292094145,8
37684,vyvanse,adhd,i      m a    year old college freshman and started taking vyvanse    months ago when i had finally gotten medicated for my severe add.  it has significantly changed my life for the better. for as long as i can remember  my teachers always told my parents that i was very bright but i just would not  quot apply quot  myself but after taking vyvanse my grades have skyrocketed. i can finally pay attention in class and actually absorb the information. i feel energized  motivated  and more organized to do things.  my days will be filled with productivity and i feel like it boosts my mood in general. my side effects include a slight anxiety because i feel like i should always be doing something productive so sometimes its hard for me to relax.,9,46,1.75,8.334188292094145,8
114568,pimecrolimus,eczema,i have been using elidel for about two and a half years. i use it on my face because apparently it does not thin out the skin the way steroid ointments do. elidel works great on my eyelids as long as i apply it twice a day. it works fairly well on my cheeks and forehead. i have not experienced any side effects while using elidel.,9,47,2.0,8.343699887921373,8
204189,cataflam,back pain,it seems to do a better job than other anti-inflammatories.,9,47,1.0,8.343699887921373,8
186791,benicar,high blood pressure,i was asked to try benicar and to stop taking clonidine. that was the best move my doctor made. i feel    % better and my pressure is also    % better. thanks to the maker of benicar.,9,47,3.0,8.343699887921373,8
93599,morphine,chronic pain,very good medication (as they go) for chronic intractable back pain.  works well with nsaids to keep pain at a tolerable level  without frequent dose changing.  needs to have a breakthrough med with it. fast acting morphine a good choice.,9,47,1.4,8.343699887921373,8
214892,ampyra,multiple sclerosis,ampyra has been great for me.  one of the biggest improvements is that i can stand up for longer periods of time.  before  i got tired and had to sit within   or so minutes.  now i can stand longer.  my legs don      t feel quite so heavy and my foot drop is better.  a couple of times  by accident  i have missed taking my medicine and the change was very evident.  when i got back on schedule  again i was much better.  i am so glad to have this medication!,9,47,1.25,8.343699887921373,8
191470,lisdexamfetamine,binge eating disorde,"i was given    mg of vyvanse for binge eating disorder   days ago. i have suffered with bed for over    years. been to therapy for    of those years and never really helped. i am    yy and exercise regularly  eat right don      t smoke or drink or drug. but i binge and have always been   -   lbs overweight.
well the first day i took it  i did not obsess over food which i have all my life. weekends have been hell especially when dieting  which i am constantly doing. and when not dieting i      m bingeing-classic bed. so i eat a regular meal then a piece of candy or sweet not he whole bag! and then i don      t obsess over the next bag. i think that      s how  quot normal eaters quot  do it. truly amazing! i hope it lasts. weight loss is bound to happen  but more importantly  no obsession",9,47,1.0,8.343699887921373,8
171981,meloxicam,inflammatory conditions,i have been completely amazed at how fast and how completely mobic took my pain away.  i am now able to resume activities i had had to stop before taking it.,9,47,1.0,8.343699887921373,8
87726,naproxen,bursitis,i      ve had frequent steroidal shots in my shoulder for bursitis  but my doctor recommended trying naproxen sodium instead this visit.  i am very pleased with the pain relief  as long as i remember to take it!,9,47,1.5,8.343699887921373,8
172043,amitiza,"constipation, chronic",if you suffer with occasional constipation like me and you suffer from irritable bowel syndrome then this is a great medication. it is very safe with very little side effects that most women will already go through. like headaches and random nausea and dizziness. i take this medication  -  pills twice a day and i feel so much better being on this medication. it isn      t normal to go a day or two or three or even a week like what used to happen to me without having a bowel movement. this medication will help you release all that waste you need to. it works great for me. ibs is not a fun condition but i guess it      s just for all of us lucky people to struggle with and experiment trial and error. give amitiza a try it really works. good luck!,9,47,1.3,8.343699887921373,8
197961,metoprolol,supraventricular tachycardia,i was diagnosed with svt following complications from a vaginal hysterectomy at age    (pulmonary embolism  pelvic hematoma and pneumonia).  er diagnosed it as a-fib  cardiologist later said svt following    hr. holter monitor and echocardiogram.  started me on    mg once a day which i take at night.  have been taking about a month and it is working well.  heart racing if i have it is not noticeable  pounding heart occasionally but tolerable and minor compared to what it was previously.  recommended going up to    mg but i am going to keep trying at this dose longer.  no noticeable side effects  no weight gain or sleepiness.,9,42,1.2,8.293215263915325,8
121525,venlafaxine,depression,i started with prozac and could not sleep at all.  with effexor    mg  i could sleep standing up and was so sedated that i could not function.  withdrawal from    mg to    to   . mg was ok  but after that withdrawal was hell with dizzyness and nausea.  changing back to   mg  i still slept well  had a good sense of well being and could still function. with it    years now,9,42,1.5,8.293215263915325,8
50573,gabapentin,peripheral neuropathy,i am using this medicine for peripheral neuropathy (caused by velcade) and it was marvelous for me. it stopped the feelings of stabbing pins and needles straight away in my hands and feet. i am taking    mg   times a day and have only been taking it for a week.,9,35,1.0,8.20791365783614,8
208941,belsomra,insomnia,i have been on    mg of brand ambien for    years.  it works  but only the brand name - none of the generics worked. my insurance would not cover brand ambien and i was stuck paying      a month!  i tried many medications  including several benzos  serequel (halluncinated on that one!)  etc. my osteopath had samples of belsomra and suggested i give it a try.  at first i wasn      t quite convinced it was working.  i gave it a good week.  i can tell you know i love this medication!  it definitely mimics a more natural sleep cycle.  i do have some weird dreams  but that usually right before waking after   hours of sleep.  i would highly encourage trying this but give it a full week.  it stops the alerted mind and stress thinking.,9,37,1.17,8.234316535908269,8
161413,ortho tri-cyclen,acne,i recently got married so my husband and i started discussing different birth control methods and decided on the pill. i have suffered from acne since i was    and when i found ortho tri-cyclen  approved to treat acne  i thought it would be a good pill for me to try. my experience on ortho so far has been positive. i have been on the pill for three months (my third pack) and have had no negative side effects. i have been happier  haven      t gained any noticeable weight  no mood swings  way lighter/shorter periods  no pregnancy  and larger breast. i      m a bit disappointed because my acne has only slightly improved but hasn      t worsened. maybe if i remain on the pill longer my acne will completely disappear. overall i      m happy and will remain on ortho tri cyclen.,9,37,1.6,8.234316535908269,8
193688,detrol,overactive bladde,my insurance recently raised my cost for detrol so i switched to oxybutynin. i am going back to detrol as soon as possible  as it worked much better for me with no side effects. the oxybutynin caused moderate to severe stomach pain and and i was spending much of my morning in the bathroom. i will gladly pay the    .   as trade-off in cost was not worth the side effects of the less expensive medicine.,9,37,1.0,8.234316535908269,8
225868,bupropion,smoking cessation,the side effects were strong for me but it was worth it. i quit   years ago and have never slipped up.,9,37,2.0,8.234316535908269,8
212428,trospium,urinary incontinence,sanctura has given me freedom to be more than   ft from the bathroom. an unexpected bonus is that it cleared up the last problems of my depression. i am free of suicidal thinking  able to be in crowds. so i am enjoying life more than i      ve ever had in the past.,9,37,1.0,8.234316535908269,8
18518,proctofoam,hemorrhoids,this medicine works. nothing else does.,9,37,1.0,8.234316535908269,8
40023,contrave,obesity,i      m into month three with contrave. it      s has curbed my cravings for sweets. food was constantly on my mind  and now food doesn      t own me. that alone is a miracle. i have only lost    pounds but that is my fault since i still eat burgers (albeit not the whole thing like before) and haven      t exercised. but i haven      t gained weight which is what i was doing beforehand. i      m just happy having a       normal       relationship with food now.,9,38,1.67,8.246868723844198,8
210913,mirtazapine,anxiety,"am on a cross-over from venlafaxine to mirtazipine due to the libido-destroying qualities i experienced with the former. if ever there was a passion killer list then venlafaxine would rate up there with halitosis.  it is  great anti-depressant but top of the flops in the pants department.
started on   mgs mirtazipine the other day and two things hit me straight away..... food and serenity.
will keep it going as am sure the initial       hit       will subside and i      ll rejoin my body sometime but certainly if the libido matches the serenity then       hello baby!      ",9,38,1.5,8.246868723844198,8
204953,levemir,"diabetes, type 2",i have been using levemir for seven years now and find it to be a very user friendly  but as commented above i have found that a steady increase in dosage is needed to keep the effectiveness of the medicine.,9,38,3.0,8.246868723844198,8
137851,enbrel,ankylosing spondylitis,"i have taken  -  semi-effective anti-inflammatory medications in the past. some made me nauseous and dizzy  but enbrel is the first to make me feel   % normal. my energy level is much higher than it was. i don      t walk around like an old man any more (i      m a    year old female) and i can do yoga  aerobics  etc. 
the only side-effect i have noticed is about   lbs weight gain over the past year  but i am going to work on more exercise/less evening snacking and see if that can keep it in check. at least now i have the energy to exercise when i need to. before it was too daunting.",9,38,1.0,8.246868723844198,8
171524,wellbutrin,major depressive disorde,first day sucked  and most of the second day sucked... i got home from work and was sitting on the couch watching pbs thinking about how much i hate tv  when i started to feel really good about watching it.. i liked the people in it and was interested in what was being said. it was obvious it had kicked in. as far as negatives i have a slight ringing in my ears... and i      m taking    mg xl and i can only feel it working for about   hours. maybe i      ll have to up my dose or take another dose later.   yr old male. cheers!,9,38,1.0,8.246868723844198,8
198452,exenatide,"diabetes, type 2",i found it to be extremely helpful and love the fact i only have to take it once a week.  i am on my  rd week now.  the needle size is bigger yes but it does not hurt me to stick myself.  it hurts about the same as poking my finger for my blood sugar meter.  i found through the bydureon website you can get a card to help with the copay.  its wonderful to know there are manufacturers that are willing to help those who take their medicines.  also if you use the freestyle meters you can sign up through abbot to get a free meter and card to save money on the test strips. ,9,38,1.5,8.246868723844198,8
